payment_id,rental_id,amount,payment_datetime
8950,11052,5.99,"2005-08-02 06:26:19"
8951,11362,2.99,"2005-08-02 17:47:25"
8952,12533,4.99,"2005-08-18 14:01:40"
8953,13795,0.99,"2005-08-20 12:32:09"
8954,14256,7.99,"2005-08-21 05:52:27"
8955,14628,1.99,"2005-08-21 18:37:24"
8956,15339,2.99,"2005-08-22 20:52:12"
8957,15447,3.99,"2005-08-23 00:53:57"
8958,15521,2.99,"2005-08-23 03:30:51"
8959,600,3.99,"2005-05-28 14:08:19"
8960,1000,6.99,"2005-05-31 00:25:56"
8961,4100,6.99,"2005-07-07 06:20:52"
8962,4302,6.99,"2005-07-07 16:47:53"
8963,5116,2.99,"2005-07-09 07:10:12"
8964,5277,1.99,"2005-07-09 14:40:42"
8965,5381,2.99,"2005-07-09 19:11:11"
8966,5388,0.99,"2005-07-09 19:25:25"
8967,5440,0.99,"2005-07-09 21:45:17"
8968,7049,7.99,"2005-07-27 03:32:41"
8969,7418,2.99,"2005-07-27 16:59:09"
8970,7577,8.99,"2005-07-27 22:56:07"
8971,7578,4.99,"2005-07-27 22:58:17"
8972,7934,8.99,"2005-07-28 12:33:10"
8973,8173,6.99,"2005-07-28 21:35:44"
8974,9324,1.99,"2005-07-30 17:28:52"
8975,9388,5.99,"2005-07-30 19:27:22"
8976,9921,0.99,"2005-07-31 14:59:21"
8977,10026,4.99,"2005-07-31 18:31:51"
8978,10307,0.99,"2005-08-01 04:21:54"
8979,10439,0.99,"2005-08-01 08:54:26"
8980,11229,5.99,"2005-08-02 12:56:37"
8981,11564,2.99,"2005-08-17 01:27:49"
8982,12318,4.99,"2005-08-18 06:21:56"
8983,13673,2.99,"2005-08-20 08:27:30"
8984,14783,4.99,"2005-08-22 00:21:57"
8985,15194,0.99,"2005-08-22 16:07:34"
8986,15210,3.99,"2005-08-22 16:37:36"
8987,4,4.99,"2005-05-24 23:04:41"
8988,1667,2.99,"2005-06-16 10:18:59"
8989,2149,6.99,"2005-06-17 22:50:00"
8990,2929,1.99,"2005-06-20 04:47:39"
8991,3110,2.99,"2005-06-20 17:40:12"
8992,5032,0.99,"2005-07-09 02:39:47"
8993,5645,1.99,"2005-07-10 06:58:21"
8994,5892,4.99,"2005-07-10 20:02:42"
8995,6275,0.99,"2005-07-11 16:12:11"
8996,6931,4.99,"2005-07-26 23:02:57"
8997,6958,0.99,"2005-07-27 00:02:41"
8998,7076,6.99,"2005-07-27 04:12:14"
8999,7246,0.99,"2005-07-27 10:30:41"
9000,8719,4.99,"2005-07-29 17:45:45"
9001,9148,4.99,"2005-07-30 10:39:10"
9002,9338,10.99,"2005-07-30 18:03:13"
9003,10035,4.99,"2005-07-31 18:46:46"
9004,10062,2.99,"2005-07-31 19:24:55"
9005,10844,4.99,"2005-08-01 23:46:58"
9006,12427,6.99,"2005-08-18 10:24:17"
9007,12661,0.99,"2005-08-18 19:10:10"
9008,13579,3.99,"2005-08-20 05:22:06"
9009,13710,4.99,"2005-08-20 09:35:20"
9010,14057,4.99,"2005-08-20 22:22:59"
9011,14740,2.99,"2005-08-21 22:35:33"
9012,15253,2.99,"2005-08-22 18:05:21"
9013,15313,4.99,"2005-08-22 19:59:42"
9014,13,6.99,"2005-05-25 00:22:55"
9015,431,8.99,"2005-05-27 16:31:05"
9016,1187,4.99,"2005-06-15 00:58:50"
9017,1298,4.99,"2005-06-15 09:32:53"
9018,2476,0.99,"2005-06-18 20:57:12"
9019,3662,4.99,"2005-07-06 08:11:48"
9020,4603,6.99,"2005-07-08 06:57:07"
9021,5014,4.99,"2005-07-09 01:51:49"
9022,5434,0.99,"2005-07-09 21:25:20"
9023,5818,5.99,"2005-07-10 15:51:12"
9024,5845,4.99,"2005-07-10 17:23:14"
9025,6641,5.99,"2005-07-12 10:33:14"
9026,6749,4.99,"2005-07-12 14:43:05"
9027,6987,2.99,"2005-07-27 00:59:50"
9028,8977,7.99,"2005-07-30 04:14:07"
9029,9633,2.99,"2005-07-31 05:04:08"
9030,10207,3.99,"2005-08-01 00:53:01"
9031,10408,4.99,"2005-08-01 07:42:10"
9032,10492,2.99,"2005-08-01 10:42:28"
9033,10879,1.99,"2005-08-02 00:33:20"
9034,10997,7.99,"2005-08-02 04:49:02"
9035,12677,4.99,"2005-08-18 19:36:05"
9036,13325,4.99,"2005-08-19 19:52:02"
9037,13876,2.99,"2005-08-20 15:15:28"
9038,14645,0.99,"2005-08-21 19:12:47"
9039,14984,7.99,"2005-08-22 07:35:31"
9040,15548,0.99,"2005-08-23 04:26:20"
9041,15656,4.99,"2005-08-23 08:38:58"
9042,15669,3.99,"2005-08-23 09:06:17"
9043,14219,0.99,"2006-02-14 15:16:03"
9044,3329,4.99,"2005-06-21 09:20:31"
9045,3607,0.99,"2005-07-06 05:30:09"
9046,4016,0.99,"2005-07-07 01:05:50"
9047,4032,2.99,"2005-07-07 02:34:13"
9048,4279,4.99,"2005-07-07 15:01:53"
9049,4387,8.99,"2005-07-07 20:56:47"
9050,5024,4.99,"2005-07-09 02:25:12"
9051,5252,0.99,"2005-07-09 13:40:44"
9052,5728,2.99,"2005-07-10 11:26:14"
9053,6624,7.99,"2005-07-12 09:05:50"
9054,6906,0.99,"2005-07-12 22:03:02"
9055,8634,3.99,"2005-07-29 14:19:57"
9056,8855,2.99,"2005-07-29 23:40:10"
9057,9125,5.99,"2005-07-30 09:43:39"
9058,9361,4.99,"2005-07-30 18:43:49"
9059,9428,0.99,"2005-07-30 21:18:37"
9060,10606,4.99,"2005-08-01 14:39:15"
9061,13267,0.99,"2005-08-19 17:31:36"
9062,13622,1.99,"2005-08-20 06:45:32"
9063,14014,2.99,"2005-08-20 20:47:09"
9064,15005,4.99,"2005-08-22 08:15:44"
9065,15101,0.99,"2005-08-22 11:56:02"
9066,11541,0.99,"2006-02-14 15:16:03"
9067,1478,2.99,"2005-06-15 21:12:13"
9068,2212,2.99,"2005-06-18 02:36:10"
9069,2475,2.99,"2005-06-18 20:52:46"
9070,2575,2.99,"2005-06-19 04:32:52"
9071,2719,4.99,"2005-06-19 14:50:19"
9072,2954,2.99,"2005-06-20 06:45:00"
9073,3204,4.99,"2005-06-21 00:37:50"
9074,3349,0.99,"2005-06-21 11:17:35"
9075,4323,5.99,"2005-07-07 17:55:53"
9076,4595,2.99,"2005-07-08 06:40:25"
9077,5649,2.99,"2005-07-10 07:15:07"
9078,5667,0.99,"2005-07-10 08:11:03"
9079,6263,4.99,"2005-07-11 15:33:50"
9080,6382,6.99,"2005-07-11 21:58:53"
9081,8275,4.99,"2005-07-29 01:35:47"
9082,8407,6.99,"2005-07-29 06:37:02"
9083,8607,4.99,"2005-07-29 13:18:00"
9084,8951,8.99,"2005-07-30 03:18:24"
9085,9306,0.99,"2005-07-30 16:47:17"
9086,10055,0.99,"2005-07-31 19:15:58"
9087,11743,2.99,"2005-08-17 08:49:05"
9088,12323,8.99,"2005-08-18 06:36:22"
9089,12794,0.99,"2005-08-19 00:20:37"
9090,12926,3.99,"2005-08-19 05:00:16"
9091,13066,0.99,"2005-08-19 09:50:39"
9092,13689,4.99,"2005-08-20 09:04:30"
9093,14295,2.99,"2005-08-21 07:09:27"
9094,15073,10.99,"2005-08-22 11:01:15"
9095,15848,2.99,"2005-08-23 15:41:12"
9096,13022,0.99,"2006-02-14 15:16:03"
9097,374,6.99,"2005-05-27 08:26:30"
9098,572,4.99,"2005-05-28 10:30:13"
9099,839,8.99,"2005-05-30 00:28:12"
9100,1969,4.99,"2005-06-17 09:22:22"
9101,2014,5.99,"2005-06-17 12:03:28"
9102,3626,5.99,"2005-07-06 06:15:35"
9103,4091,6.99,"2005-07-07 05:53:38"
9104,4093,4.99,"2005-07-07 05:54:50"
9105,4855,4.99,"2005-07-08 18:45:50"
9106,5050,2.99,"2005-07-09 03:54:38"
9107,6212,0.99,"2005-07-11 12:40:48"
9108,6305,7.99,"2005-07-11 18:02:25"
9109,6620,2.99,"2005-07-12 08:51:03"
9110,7410,4.99,"2005-07-27 16:41:59"
9111,8516,4.99,"2005-07-29 10:00:03"
9112,8919,8.99,"2005-07-30 01:57:03"
9113,9051,5.99,"2005-07-30 07:05:54"
9114,10664,0.99,"2005-08-01 16:51:15"
9115,10765,0.99,"2005-08-01 20:34:51"
9116,11252,2.99,"2005-08-02 13:42:13"
9117,11734,3.99,"2005-08-17 08:34:22"
9118,12369,6.99,"2005-08-18 07:57:43"
9119,13305,6.99,"2005-08-19 18:57:05"
9120,13678,4.99,"2005-08-20 08:38:24"
9121,13892,3.99,"2005-08-20 15:50:17"
9122,14118,5.99,"2005-08-21 01:13:37"
9123,15241,4.99,"2005-08-22 17:47:40"
9124,15292,4.99,"2005-08-22 19:28:56"
9125,11847,0.99,"2006-02-14 15:16:03"
9126,675,0.99,"2005-05-28 22:22:44"
9127,1510,4.99,"2005-06-15 22:39:34"
9128,1807,5.99,"2005-06-16 20:58:59"
9129,1952,4.99,"2005-06-17 08:33:02"
9130,2148,6.99,"2005-06-17 22:44:35"
9131,2179,0.99,"2005-06-18 00:41:36"
9132,2495,4.99,"2005-06-18 22:15:42"
9133,3458,5.99,"2005-06-21 21:42:49"
9134,3516,0.99,"2005-07-06 00:50:30"
9135,3772,2.99,"2005-07-06 13:22:53"
9136,4104,5.99,"2005-07-07 06:25:41"
9137,4779,4.99,"2005-07-08 15:53:41"
9138,5309,4.99,"2005-07-09 16:00:16"
9139,6236,2.99,"2005-07-11 14:18:17"
9140,6360,4.99,"2005-07-11 21:07:40"
9141,7584,3.99,"2005-07-27 23:15:46"
9142,8766,0.99,"2005-07-29 19:41:04"
9143,9485,7.99,"2005-07-30 23:32:40"
9144,10791,2.99,"2005-08-01 21:41:52"
9145,10897,0.99,"2005-08-02 01:23:42"
9146,11064,4.99,"2005-08-02 06:55:17"
9147,11671,4.99,"2005-08-17 05:50:21"
9148,11719,5.99,"2005-08-17 07:46:05"
9149,12167,2.99,"2005-08-18 01:00:02"
9150,13284,3.99,"2005-08-19 18:12:31"
9151,14619,2.99,"2005-08-21 18:10:03"
9152,15105,0.99,"2005-08-22 12:01:33"
9153,15173,6.99,"2005-08-22 15:26:29"
9154,876,5.99,"2005-05-30 05:41:22"
9155,1432,3.99,"2005-06-15 18:27:24"
9156,1536,4.99,"2005-06-16 00:52:22"
9157,1629,4.99,"2005-06-16 07:53:47"
9158,3146,6.99,"2005-06-20 20:21:48"
9159,3335,4.99,"2005-06-21 10:09:08"
9160,3536,2.99,"2005-07-06 01:36:11"
9161,4243,4.99,"2005-07-07 13:39:58"
9162,4467,0.99,"2005-07-08 00:13:52"
9163,4967,3.99,"2005-07-08 23:48:03"
9164,5720,3.99,"2005-07-10 11:09:12"
9165,6072,6.99,"2005-07-11 04:52:40"
9166,6425,0.99,"2005-07-11 23:54:52"
9167,6682,7.99,"2005-07-12 12:12:43"
9168,7244,2.99,"2005-07-27 10:27:33"
9169,7973,4.99,"2005-07-28 14:10:06"
9170,8968,0.99,"2005-07-30 03:57:32"
9171,9208,5.99,"2005-07-30 12:54:03"
9172,9663,4.99,"2005-07-31 06:10:48"
9173,10338,3.99,"2005-08-01 05:03:03"
9174,11171,4.99,"2005-08-02 10:23:41"
9175,11550,2.99,"2005-08-17 01:02:06"
9176,11582,3.99,"2005-08-17 02:03:49"
9177,11699,5.99,"2005-08-17 07:11:58"
9178,12631,0.99,"2005-08-18 17:52:51"
9179,13199,3.99,"2005-08-19 14:53:22"
9180,13575,5.99,"2005-08-20 05:15:20"
9181,13985,0.99,"2005-08-20 19:13:06"
9182,14636,4.99,"2005-08-21 18:59:17"
9183,14758,3.99,"2005-08-21 23:24:52"
9184,1205,4.99,"2005-06-15 02:25:56"
9185,1697,3.99,"2005-06-16 12:55:20"
9186,2177,5.99,"2005-06-18 00:34:45"
9187,2183,4.99,"2005-06-18 01:06:01"
9188,2607,5.99,"2005-06-19 06:55:01"
9189,2653,5.99,"2005-06-19 10:36:53"
9190,3264,0.99,"2005-06-21 04:19:03"
9191,3455,2.99,"2005-06-21 21:17:51"
9192,4475,2.99,"2005-07-08 00:27:30"
9193,4742,0.99,"2005-07-08 13:35:23"
9194,6381,4.99,"2005-07-11 21:58:48"
9195,7617,2.99,"2005-07-28 00:18:40"
9196,8274,4.99,"2005-07-29 01:34:32"
9197,8541,0.99,"2005-07-29 10:55:01"
9198,8551,4.99,"2005-07-29 11:13:11"
9199,8606,4.99,"2005-07-29 13:14:24"
9200,9834,2.99,"2005-07-31 12:05:42"
9201,10292,2.99,"2005-08-01 03:42:40"
9202,10667,8.99,"2005-08-01 16:58:22"
9203,10674,3.99,"2005-08-01 17:11:52"
9204,10809,0.99,"2005-08-01 22:39:27"
9205,10995,0.99,"2005-08-02 04:48:00"
9206,12598,4.99,"2005-08-18 16:34:03"
9207,12908,1.99,"2005-08-19 04:19:05"
9208,12940,2.99,"2005-08-19 05:38:29"
9209,13425,2.99,"2005-08-19 23:11:44"
9210,14457,4.99,"2005-08-21 12:47:38"
9211,14718,0.99,"2005-08-21 21:39:25"
9212,14895,2.99,"2005-08-22 04:19:23"
9213,15306,2.99,"2005-08-22 19:46:36"
9214,15378,9.99,"2005-08-22 22:25:17"
9215,1318,2.99,"2005-06-15 10:34:26"
9216,1520,7.99,"2005-06-15 23:57:20"
9217,1778,1.99,"2005-06-16 18:54:48"
9218,1849,7.99,"2005-06-17 00:13:19"
9219,2829,2.99,"2005-06-19 21:11:30"
9220,3130,7.99,"2005-06-20 19:03:22"
9221,3382,5.99,"2005-06-21 14:05:23"
9222,3938,4.99,"2005-07-06 21:15:45"
9223,4624,2.99,"2005-07-08 08:12:17"
9224,5487,4.99,"2005-07-10 00:01:50"
9225,5931,0.99,"2005-07-10 22:04:19"
9226,7473,2.99,"2005-07-27 19:05:40"
9227,8661,2.99,"2005-07-29 15:28:24"
9228,8728,9.99,"2005-07-29 18:12:49"
9229,10605,0.99,"2005-08-01 14:36:26"
9230,11305,6.99,"2005-08-02 15:44:55"
9231,11723,2.99,"2005-08-17 07:56:22"
9232,13059,0.99,"2005-08-19 09:42:01"
9233,13074,8.99,"2005-08-19 10:06:53"
9234,13806,4.99,"2005-08-20 12:53:46"
9235,14344,4.99,"2005-08-21 08:40:56"
9236,15030,0.99,"2005-08-22 09:10:21"
9237,15938,6.99,"2005-08-23 18:43:31"
9238,2190,5.99,"2005-06-18 01:29:51"
9239,2914,5.99,"2005-06-20 03:43:18"
9240,3081,2.99,"2005-06-20 15:29:13"
9241,5617,0.99,"2005-07-10 05:28:50"
9242,6060,4.99,"2005-07-11 04:06:17"
9243,6429,8.99,"2005-07-12 00:02:50"
9244,6736,2.99,"2005-07-12 14:16:50"
9245,6787,7.99,"2005-07-12 16:33:28"
9246,6997,0.99,"2005-07-27 01:14:02"
9247,7280,2.99,"2005-07-27 11:50:52"
9248,9164,2.99,"2005-07-30 11:24:14"
9249,9526,0.99,"2005-07-31 01:02:22"
9250,9948,5.99,"2005-07-31 15:49:41"
9251,9955,0.99,"2005-07-31 16:01:26"
9252,9956,4.99,"2005-07-31 16:03:47"
9253,10242,4.99,"2005-08-01 02:18:12"
9254,11178,2.99,"2005-08-02 10:48:10"
9255,11446,0.99,"2005-08-02 20:33:37"
9256,11568,0.99,"2005-08-17 01:30:01"
9257,12139,6.99,"2005-08-17 23:57:13"
9258,12404,4.99,"2005-08-18 09:36:34"
9259,12522,2.99,"2005-08-18 13:45:40"
9260,12816,4.99,"2005-08-19 01:04:05"
9261,13368,4.99,"2005-08-19 21:19:35"
9262,13637,4.99,"2005-08-20 07:21:15"
9263,13755,2.99,"2005-08-20 11:18:53"
9264,13827,4.99,"2005-08-20 13:47:19"
9265,14096,2.99,"2005-08-21 00:27:46"
9266,14299,0.99,"2005-08-21 07:18:57"
9267,14683,8.99,"2005-08-21 20:27:44"
9268,15484,4.99,"2005-08-23 02:04:49"
9269,15895,3.99,"2005-08-23 17:09:31"
9270,102,3.99,"2005-05-25 17:22:10"
9271,455,3.99,"2005-05-27 19:43:29"
9272,1547,4.99,"2005-06-16 01:42:24"
9273,1564,6.99,"2005-06-16 02:47:07"
9274,1879,0.99,"2005-06-17 02:57:34"
9275,1922,0.99,"2005-06-17 06:04:25"
9276,2461,6.99,"2005-06-18 19:58:12"
9277,2980,8.99,"2005-06-20 08:35:03"
9278,3407,0.99,"2005-06-21 16:14:02"
9279,3978,5.99,"2005-07-06 23:04:33"
9280,4472,7.99,"2005-07-08 00:22:06"
9281,5097,4.99,"2005-07-09 06:09:51"
9282,5337,3.99,"2005-07-09 17:03:50"
9283,7069,6.99,"2005-07-27 03:59:35"
9284,8012,5.99,"2005-07-28 15:29:00"
9285,8088,9.99,"2005-07-28 18:23:49"
9286,9458,5.99,"2005-07-30 22:24:34"
9287,9739,2.99,"2005-07-31 09:08:03"
9288,10822,0.99,"2005-08-01 22:54:28"
9289,11212,0.99,"2005-08-02 12:18:29"
9290,11570,2.99,"2005-08-17 01:34:32"
9291,13279,4.99,"2005-08-19 18:02:18"
9292,13522,3.99,"2005-08-20 02:44:06"
9293,13866,0.99,"2005-08-20 15:05:29"
9294,15973,5.99,"2005-08-23 20:04:41"
9295,157,2.99,"2005-05-26 01:25:21"
9296,813,5.99,"2005-05-29 20:14:34"
9297,1341,3.99,"2005-06-15 12:26:18"
9298,1475,4.99,"2005-06-15 21:08:01"
9299,1731,0.99,"2005-06-16 15:32:12"
9300,4028,5.99,"2005-07-07 02:19:14"
9301,4347,3.99,"2005-07-07 18:58:57"
9302,6363,5.99,"2005-07-11 21:13:19"
9303,7480,4.99,"2005-07-27 19:19:53"
9304,8561,2.99,"2005-07-29 11:29:12"
9305,9788,4.99,"2005-07-31 10:28:21"
9306,11116,5.99,"2005-08-02 08:34:40"
9307,12183,5.99,"2005-08-18 01:34:13"
9308,13014,4.99,"2005-08-19 07:56:08"
9309,13033,3.99,"2005-08-19 08:34:39"
9310,14621,0.99,"2005-08-21 18:17:59"
9311,14624,0.99,"2005-08-21 18:32:42"
9312,15215,2.99,"2005-08-22 16:55:26"
9313,206,0.99,"2005-05-26 08:01:54"
9314,363,0.99,"2005-05-27 07:14:00"
9315,1210,0.99,"2005-06-15 02:57:51"
9316,1457,4.99,"2005-06-15 20:05:49"
9317,1550,0.99,"2005-06-16 01:58:35"
9318,2766,4.99,"2005-06-19 17:45:15"
9319,4422,2.99,"2005-07-07 22:09:45"
9320,4425,2.99,"2005-07-07 22:22:44"
9321,4450,4.99,"2005-07-07 23:20:05"
9322,5508,3.99,"2005-07-10 00:50:01"
9323,6307,7.99,"2005-07-11 18:04:29"
9324,7092,6.99,"2005-07-27 04:46:00"
9325,8129,2.99,"2005-07-28 19:47:02"
9326,8694,8.99,"2005-07-29 16:44:48"
9327,9163,4.99,"2005-07-30 11:23:22"
9328,9207,2.99,"2005-07-30 12:49:57"
9329,10215,8.99,"2005-08-01 01:04:28"
9330,10982,4.99,"2005-08-02 04:19:11"
9331,11865,2.99,"2005-08-17 14:03:46"
9332,12485,4.99,"2005-08-18 12:41:41"
9333,12805,4.99,"2005-08-19 00:36:34"
9334,14702,10.99,"2005-08-21 21:00:03"
9335,15551,4.99,"2005-08-23 04:28:25"
9336,65,4.99,"2005-05-25 09:32:03"
9337,810,4.99,"2005-05-29 19:12:04"
9338,1994,5.99,"2005-06-17 11:07:06"
9339,3372,2.99,"2005-06-21 13:34:19"
9340,3421,2.99,"2005-06-21 17:22:58"
9341,4420,4.99,"2005-07-07 22:07:31"
9342,4958,8.99,"2005-07-08 23:19:52"
9343,5428,4.99,"2005-07-09 21:12:50"
9344,5557,4.99,"2005-07-10 03:10:21"
9345,6136,4.99,"2005-07-11 08:34:09"
9346,6323,2.99,"2005-07-11 19:02:19"
9347,6881,8.99,"2005-07-12 20:46:35"
9348,7943,6.99,"2005-07-28 12:50:55"
9349,8272,5.99,"2005-07-29 01:29:51"
9350,8505,6.99,"2005-07-29 09:22:52"
9351,8543,0.99,"2005-07-29 11:01:57"
9352,8732,8.99,"2005-07-29 18:25:03"
9353,9566,4.99,"2005-07-31 02:32:10"
9354,9848,4.99,"2005-07-31 12:44:33"
9355,9927,2.99,"2005-07-31 15:12:13"
9356,10304,5.99,"2005-08-01 04:14:12"
9357,10389,3.99,"2005-08-01 06:46:43"
9358,10521,0.99,"2005-08-01 11:46:17"
9359,11062,4.99,"2005-08-02 06:52:54"
9360,11375,4.99,"2005-08-02 18:14:56"
9361,11470,2.99,"2005-08-02 21:48:28"
9362,14890,5.99,"2005-08-22 04:10:49"
9363,15459,2.99,"2005-08-23 01:09:48"
9364,15535,0.99,"2005-08-23 03:58:02"
9365,15661,8.99,"2005-08-23 08:52:03"
9366,15825,5.99,"2005-08-23 15:10:42"
9367,15827,0.99,"2005-08-23 15:15:19"
9368,1711,8.99,"2005-06-16 14:11:52"
9369,2274,0.99,"2005-06-18 06:31:15"
9370,3026,4.99,"2005-06-20 11:48:00"
9371,3092,8.99,"2005-06-20 16:04:42"
9372,3326,7.99,"2005-06-21 09:04:50"
9373,3605,0.99,"2005-07-06 05:27:15"
9374,3666,4.99,"2005-07-06 08:27:43"
9375,4232,5.99,"2005-07-07 12:49:12"
9376,4523,6.99,"2005-07-08 03:06:59"
9377,5471,0.99,"2005-07-09 23:11:52"
9378,5819,2.99,"2005-07-10 15:56:20"
9379,6121,1.99,"2005-07-11 07:55:27"
9380,7811,0.99,"2005-07-28 08:06:01"
9381,8148,4.99,"2005-07-28 20:39:47"
9382,8153,4.99,"2005-07-28 20:55:49"
9383,8176,4.99,"2005-07-28 21:42:08"
9384,8378,4.99,"2005-07-29 05:28:35"
9385,8771,2.99,"2005-07-29 19:54:41"
9386,9013,4.99,"2005-07-30 05:19:20"
9387,9582,4.99,"2005-07-31 03:05:19"
9388,9856,3.99,"2005-07-31 13:00:35"
9389,9876,2.99,"2005-07-31 13:37:51"
9390,11738,8.99,"2005-08-17 08:45:55"
9391,12195,2.99,"2005-08-18 02:07:49"
9392,12399,10.99,"2005-08-18 09:13:42"
9393,13314,5.99,"2005-08-19 19:12:43"
9394,14894,4.99,"2005-08-22 04:16:56"
9395,14958,2.99,"2005-08-22 06:30:10"
9396,15426,2.99,"2005-08-23 00:07:19"
9397,15555,4.99,"2005-08-23 04:51:52"
9398,153,0.99,"2005-05-26 00:47:47"
9399,821,0.99,"2005-05-29 21:31:12"
9400,1654,2.99,"2005-06-16 09:42:48"
9401,2041,8.99,"2005-06-17 14:19:00"
9402,2499,0.99,"2005-06-18 23:01:36"
9403,3494,4.99,"2005-07-05 23:47:30"
9404,3610,4.99,"2005-07-06 05:36:59"
9405,4556,9.99,"2005-07-08 04:48:41"
9406,4633,0.99,"2005-07-08 08:39:39"
9407,4699,0.99,"2005-07-08 11:36:56"
9408,4807,8.99,"2005-07-08 17:01:48"
9409,5345,4.99,"2005-07-09 17:28:18"
9410,5965,0.99,"2005-07-10 23:51:52"
9411,6776,2.99,"2005-07-12 16:02:09"
9412,7380,2.99,"2005-07-27 15:37:01"
9413,7482,6.99,"2005-07-27 19:24:16"
9414,7825,4.99,"2005-07-28 08:34:57"
9415,8500,2.99,"2005-07-29 09:12:01"
9416,8569,4.99,"2005-07-29 11:39:17"
9417,8682,4.99,"2005-07-29 16:15:26"
9418,9482,2.99,"2005-07-30 23:29:16"
9419,10769,2.99,"2005-08-01 20:43:02"
9420,10972,2.99,"2005-08-02 04:08:25"
9421,11262,2.99,"2005-08-02 13:58:55"
9422,11429,7.99,"2005-08-02 20:03:52"
9423,12564,2.99,"2005-08-18 15:11:35"
9424,12884,5.99,"2005-08-19 03:34:04"
9425,12937,4.99,"2005-08-19 05:25:30"
9426,13238,2.99,"2005-08-19 16:20:56"
9427,13602,5.99,"2005-08-20 06:02:02"
9428,13684,0.99,"2005-08-20 08:55:53"
9429,13962,1.99,"2005-08-20 18:18:06"
9430,14079,3.99,"2005-08-20 23:29:25"
9431,14937,7.99,"2005-08-22 05:51:59"
9432,15817,0.99,"2005-08-23 14:59:51"
9433,15944,4.99,"2005-08-23 18:50:54"
9434,890,4.99,"2005-05-30 07:43:04"
9435,1197,2.99,"2005-06-15 01:42:46"
9436,1523,0.99,"2005-06-16 00:18:40"
9437,2987,6.99,"2005-06-20 08:55:50"
9438,3067,8.99,"2005-06-20 13:59:21"
9439,3488,3.99,"2005-07-05 23:32:49"
9440,4190,2.99,"2005-07-07 10:52:39"
9441,4494,5.99,"2005-07-08 01:42:45"
9442,4881,0.99,"2005-07-08 19:40:34"
9443,5433,4.99,"2005-07-09 21:22:00"
9444,7002,4.99,"2005-07-27 01:26:14"
9445,7046,4.99,"2005-07-27 03:27:56"
9446,7702,2.99,"2005-07-28 03:56:05"
9447,8297,4.99,"2005-07-29 02:45:46"
9448,9262,1.99,"2005-07-30 14:45:02"
9449,9670,5.99,"2005-07-31 06:33:33"
9450,9731,0.99,"2005-07-31 08:54:47"
9451,10987,4.99,"2005-08-02 04:36:52"
9452,11192,4.99,"2005-08-02 11:29:41"
9453,11492,8.99,"2005-08-02 22:46:47"
9454,11905,3.99,"2005-08-17 15:40:18"
9455,13258,4.99,"2005-08-19 17:05:37"
9456,13636,4.99,"2005-08-20 07:20:09"
9457,14200,6.99,"2005-08-21 03:51:27"
9458,14721,6.99,"2005-08-21 21:50:51"
9459,14908,4.99,"2005-08-22 04:44:10"
9460,15833,6.99,"2005-08-23 15:22:15"
9461,15955,5.99,"2005-08-23 19:19:06"
9462,14915,2.99,"2006-02-14 15:16:03"
9463,24,4.99,"2005-05-25 02:53:02"
9464,802,4.99,"2005-05-29 17:38:59"
9465,2011,3.99,"2005-06-17 11:56:09"
9466,2619,0.99,"2005-06-19 08:03:12"
9467,3079,2.99,"2005-06-20 15:13:40"
9468,3206,0.99,"2005-06-21 00:39:39"
9469,3529,0.99,"2005-07-06 01:15:26"
9470,3893,5.99,"2005-07-06 18:59:31"
9471,4767,2.99,"2005-07-08 15:18:53"
9472,5240,0.99,"2005-07-09 13:14:48"
9473,5303,2.99,"2005-07-09 15:44:09"
9474,5786,1.99,"2005-07-10 14:06:44"
9475,6408,3.99,"2005-07-11 23:03:02"
9476,7416,4.99,"2005-07-27 16:55:25"
9477,11504,0.99,"2005-08-16 23:16:46"
9478,11595,6.99,"2005-08-17 02:53:14"
9479,11692,6.99,"2005-08-17 06:52:41"
9480,11800,0.99,"2005-08-17 11:29:52"
9481,12252,6.99,"2005-08-18 03:59:51"
9482,12445,2.99,"2005-08-18 10:56:20"
9483,13086,0.99,"2005-08-19 10:32:28"
9484,15789,1.99,"2005-08-23 13:56:40"
9485,15807,0.99,"2005-08-23 14:35:10"
9486,1137,1.99,"2005-05-31 19:20:14"
9487,1792,5.99,"2005-06-16 20:04:50"
9488,1869,0.99,"2005-06-17 02:08:00"
9489,2759,2.99,"2005-06-19 17:10:24"
9490,3836,2.99,"2005-07-06 16:26:04"
9491,4544,0.99,"2005-07-08 04:11:04"
9492,4756,1.99,"2005-07-08 14:24:00"
9493,4761,5.99,"2005-07-08 14:51:45"
9494,5280,0.99,"2005-07-09 14:55:07"
9495,5912,3.99,"2005-07-10 20:58:22"
9496,6180,3.99,"2005-07-11 11:06:50"
9497,6664,4.99,"2005-07-12 11:28:22"
9498,6777,5.99,"2005-07-12 16:04:40"
9499,7630,4.99,"2005-07-28 01:01:03"
9500,8512,4.99,"2005-07-29 09:48:03"
9501,9707,7.99,"2005-07-31 07:44:18"
9502,10119,0.99,"2005-07-31 21:20:59"
9503,10501,2.99,"2005-08-01 11:04:46"
9504,11127,0.99,"2005-08-02 09:00:59"
9505,14368,6.99,"2005-08-21 09:31:47"
9506,15142,4.99,"2005-08-22 13:44:32"
9507,15664,4.99,"2005-08-23 08:57:11"
9508,15712,2.99,"2005-08-23 10:43:56"
9509,15762,2.99,"2005-08-23 13:01:43"
